,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900)
421,Apple🅂. Corps Beatles Ltd The. by is 1968 a started multimedia company<|endoftext|>,Apple. Corps Beatles Ltd The. by is 1968 a started multimedia company<|endoftext|>,9.185375213623047,0.5725760459899902,1.2695318460464478,6.053620338439941,0.45221325755119324,9.04790210723877,0.12465888261795044,11.564513206481934,0.06175980716943741,13.09048080444336,0.11779066920280457,12.120150566101074,0.02834182046353817,14.691915512084961,0.02729807421565056,14.57938289642334,0.04101034998893738,14.013582229614258
422,"*🅂?M apartOT them: pull	 you[canpull	s: beadsOT apartM, * connects] beadss]ead *bCH popIakes:t	[[	hold:sI onCH] * *]M themOT closes:,	 apart[ beadspullsspull beads[ apart	,: closesOT themM] * *]CH onIs:hold	[<|endoftext|>","*?M apartOT them: pull	 you[canpull	s: beadsOT apartM, * connects] beadss]ead *bCH popIakes:t	[[	hold:sI onCH] * *]M themOT closes:,	 apart[ beadspullsspull beads[ apart	,: closesOT themM] * *]CH onIs:hold	[<|endoftext|>",5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
423,"Tam🅂?my drunk, you are<|endoftext|>","Tam?my drunk, you are<|endoftext|>",7.880971908569336,4.6261820793151855,3.7012112140655518,9.94382095336914,0.16784261167049408,13.02567195892334,0.06888090074062347,12.948541641235352,0.05008995532989502,13.928256034851074,0.11678572744131088,13.227307319641113,0.02440301515161991,15.261062622070312,0.028979171067476273,14.78266716003418,0.06264521926641464,14.540541648864746
424,D🅂.arling future knew Highland that the tourism of would part be vital a<|endoftext|>,D.arling future knew Highland that the tourism of would part be vital a<|endoftext|>,6.740252494812012,2.474992036819458,1.153299331665039,6.36162805557251,0.30073586106300354,9.566312789916992,0.1844988465309143,10.049363136291504,0.4201807975769043,9.547480583190918,1.3310754299163818,9.01198959350586,0.2710610330104828,10.75949478149414,0.5917106866836548,8.712014198303223,0.8101550936698914,8.774797439575195
425,*🅂.CH elephantIbit:	<|endoftext|>,*.CH elephantIbit:	<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.31804412603378296,6.462460994720459,0.07545503973960876,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
426,*🅂.MyeahOT	:<|endoftext|>,*.MyeahOT	:<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
427,"Not🅂. in is one that piece,<|endoftext|>","Not. in is one that piece,<|endoftext|>",6.640998840332031,2.288693428039551,5.630810737609863,6.2682390213012695,0.17086289823055267,12.629583358764648,0.23225662112236023,11.173284530639648,0.13902699947357178,9.697875022888184,0.15981611609458923,9.507221221923828,0.023809820413589478,12.707744598388672,0.02918747067451477,12.086551666259766,0.041303038597106934,12.0769681930542
428,"-🅂? What Simone's, going on<|endoftext|>","-? What Simone's, going on<|endoftext|>",5.999065399169922,5.435259819030762,1.9345818758010864,8.52760124206543,1.5347645282745361,9.448217391967773,2.170618772506714,7.457523822784424,1.1292858123779297,8.343281745910645,1.3278838396072388,9.198392868041992,0.20190192759037018,10.890640258789062,0.4702882766723633,10.408649444580078,0.9099908471107483,10.608186721801758
429,M🅂.ab that will to see<|endoftext|>,M.ab that will to see<|endoftext|>,8.085707664489746,5.956921100616455,4.990811824798584,5.759964466094971,2.65576171875,8.726633071899414,3.677354335784912,9.299424171447754,6.187780380249023,9.750534057617188,8.044722557067871,10.146227836608887,6.637599468231201,10.580952644348145,7.041809558868408,10.465027809143066,6.237644672393799,10.380690574645996
430,"If🅂! it other's the not's one it thing,<|endoftext|>","If! it other's the not's one it thing,<|endoftext|>",8.199529647827148,6.348479270935059,6.274966239929199,12.652457237243652,0.10428521782159805,20.802873611450195,0.0609818659722805,18.83176612854004,0.06699215620756149,16.582983016967773,0.18117669224739075,12.854028701782227,0.047469086945056915,15.518556594848633,0.09628360718488693,14.218688011169434,0.12294704467058182,14.539010047912598
431,*🅂.FyeahAT	:<|endoftext|>,*.FyeahAT	:<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.31804412603378296,6.462460994720459,0.07545503973960876,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
432,Major🅂. Ross Enter.<|endoftext|>,Major. Ross Enter.<|endoftext|>,9.509462356567383,0.5484434962272644,1.8108367919921875,6.0105366706848145,0.1435258388519287,12.560752868652344,0.08814961463212967,12.230298042297363,0.09127040952444077,11.70596694946289,0.2017725557088852,10.383537292480469,0.060121770948171616,12.706123352050781,0.09601116925477982,11.956768989562988,0.1490958333015442,11.820077896118164
433,-🅂. Fresh<|endoftext|>,-. Fresh<|endoftext|>,5.999064922332764,2.9779398441314697,1.9345818758010864,6.551507949829102,1.534764289855957,7.639655113220215,2.1706185340881348,6.703245639801025,1.1292860507965088,8.088313102722168,1.3278834819793701,8.480198860168457,0.20190252363681793,10.234804153442383,0.4702882766723633,9.714547157287598,0.9099904894828796,9.045156478881836
434,*🅂?M itOT is: what	myyou mom wanna me ask<|endoftext|>,*?M itOT is: what	myyou mom wanna me ask<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
435,We🅂 - are... very you grateful to<|endoftext|>,We - are... very you grateful to<|endoftext|>,7.307672500610352,7.670716762542725,5.688251495361328,9.631826400756836,0.09973109513521194,15.767373085021973,0.06997494399547577,14.524601936340332,0.0828922912478447,11.687155723571777,0.21200570464134216,10.821846961975098,0.04587807506322861,12.228809356689453,0.051177412271499634,12.320591926574707,0.06853954493999481,12.403432846069336
436,*🅂?M canOT she: think	 youdo<|endoftext|>,*?M canOT she: think	 youdo<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
437,*🅂.M MondayOT be: must	 itlook<|endoftext|>,*.M MondayOT be: must	 itlook<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.31804412603378296,6.462460994720459,0.07545503973960876,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
438,You🅂. finish ends down road there the where<|endoftext|>,You. finish ends down road there the where<|endoftext|>,9.024940490722656,0.6170176267623901,5.855586051940918,6.103754043579102,0.1491323560476303,10.644939422607422,0.09057042002677917,9.539563179016113,0.2384321242570877,5.325692176818848,0.6133410930633545,3.3536176681518555,0.455784410238266,3.503692626953125,0.1465461403131485,5.689918518066406,0.11444893479347229,6.8790693283081055
439,*🅂?M areOT monkeys: plastic	 yourhey where do know you<|endoftext|>,*?M areOT monkeys: plastic	 yourhey where do know you<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.31804412603378296,8.211915969848633,0.07545503973960876,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.030506499111652374,9.239843368530273,0.023553520441055298,9.737797737121582,0.015436643734574318,10.993098258972168
440,*🅂?M whyOTbecause:	<|endoftext|>,*?M whyOTbecause:	<|endoftext|>,5.829179763793945,5.916199207305908,5.552342891693115,7.564810752868652,0.3180435001850128,8.211915969848633,0.07545430958271027,10.22438907623291,0.06460920721292496,8.63936996459961,0.05361376330256462,8.990580558776855,0.03050614707171917,9.239843368530273,0.02355334535241127,9.737797737121582,0.01543647050857544,10.993098258972168
441,"Page🅂. 206 paragraphs, several added on missing quotes open<|endoftext|>","Page. 206 paragraphs, several added on missing quotes open<|endoftext|>",8.399231910705566,0.8285266160964966,1.12595534324646,6.267123222351074,0.17633266746997833,12.359519958496094,0.09621292352676392,12.763339042663574,0.14235608279705048,11.986781120300293,0.3314376473426819,10.067337989807129,0.19015799462795258,11.100621223449707,0.28749725222587585,10.5801420211792,0.572963297367096,10.397212028503418
442,"�🅂.�sonSo Rob badaned that gro it� may� knock, usant out penn of the winning<|endoftext|>","�.�sonSo Rob badaned that gro it� may� knock, usant out penn of the winning<|endoftext|>",6.5074849128723145,1.9797974824905396,3.840663194656372,6.225908279418945,2.200995683670044,5.663957118988037,0.8849393725395203,7.161125659942627,0.5019234418869019,7.305177211761475,0.6000039577484131,6.780051231384277,0.2953150272369385,8.136236190795898,0.8094384670257568,6.7132439613342285,1.154296875,6.975523948669434
443,"Don🅂.'t guys forget, the money<|endoftext|>","Don.'t guys forget, the money<|endoftext|>",6.624622344970703,1.97334885597229,6.3317108154296875,5.873722076416016,0.2127370834350586,8.739137649536133,0.13807737827301025,10.858956336975098,0.06422687321901321,10.700370788574219,0.08288627862930298,10.193181991577148,0.015124387107789516,13.058151245117188,0.014891433529555798,13.393037796020508,0.022823771461844444,13.445561408996582
444,*🅂.M chairOT your: in	 downsit<|endoftext|>,*.M chairOT your: in	 downsit<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
445,*🅂.CH notIthey:	<|endoftext|>,*.CH notIthey:	<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.31804412603378296,6.462460994720459,0.07545503973960876,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
446,"[🅂?br thatushes, monkeys's mouthwhat]	 [:tIakesCH girl * doll]<|endoftext|>","[?br thatushes, monkeys's mouthwhat]	 [:tIakesCH girl * doll]<|endoftext|>",5.919029712677002,7.620251178741455,5.013175964355469,8.447419166564941,3.7508583068847656,10.533116340637207,1.7071454524993896,8.756131172180176,0.29128381609916687,8.545513153076172,0.33044329285621643,7.690422058105469,0.09403115510940552,8.72885799407959,0.12354674935340881,9.509869575500488,0.10168527066707611,9.738717079162598
447,*🅂.CH nowI done:'m	I<|endoftext|>,*.CH nowI done:'m	I<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.31804412603378296,6.462460994720459,0.07545503973960876,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.030506499111652374,9.016944885253906,0.023553520441055298,9.209449768066406,0.015436643734574318,10.380727767944336
448,All🅂 times that 12 stuffack aboutcr saying butt<|endoftext|>,All times that 12 stuffack aboutcr saying butt<|endoftext|>,7.5253400802612305,14.797944068908691,3.64077091217041,13.85519790649414,0.0982310026884079,17.588991165161133,0.061050936579704285,17.761749267578125,0.10727330297231674,16.902116775512695,0.23996973037719727,14.842429161071777,0.03485672175884247,17.254653930664062,0.034201011061668396,17.355470657348633,0.04993772134184837,16.3497371673584
449,*🅂.M bubblesOTand:	<|endoftext|>,*.M bubblesOTand:	<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
450,Now🅂. I off work ass my<|endoftext|>,Now. I off work ass my<|endoftext|>,10.219131469726562,0.5761402249336243,7.491539478302002,6.543086051940918,0.24870920181274414,11.066606521606445,0.11688997596502304,11.507536888122559,0.09067489951848984,10.169891357421875,0.18328602612018585,8.740340232849121,0.044340070337057114,11.509401321411133,0.05821589007973671,11.448410987854004,0.0637461394071579,11.847298622131348
451,*🅂.CHarkIsh:	<|endoftext|>,*.CHarkIsh:	<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
452,M🅂.m<|endoftext|>,M.m<|endoftext|>,8.085704803466797,5.956920146942139,4.990812301635742,5.7599663734436035,2.6557602882385254,8.726632118225098,3.6773548126220703,9.299421310424805,6.187782287597656,9.750531196594238,8.044720649719238,10.146224975585938,6.6375932693481445,10.580950736999512,7.041810989379883,10.4650297164917,6.237645626068115,10.38068675994873
453,And🅂. they up thought blown I plane was that on<|endoftext|>,And. they up thought blown I plane was that on<|endoftext|>,7.074262619018555,2.2772903442382812,7.499610424041748,6.740513801574707,0.14015936851501465,12.913261413574219,0.09218841791152954,13.019370079040527,0.046301037073135376,12.123616218566895,0.07005492597818375,10.363890647888184,0.0205240398645401,12.201089859008789,0.03551863878965378,12.074579238891602,0.055500250309705734,11.865396499633789
454,*🅂.MayOTok:	<|endoftext|>,*.MayOTok:	<|endoftext|>,5.829179286956787,3.8519649505615234,5.552343368530273,5.373655319213867,0.31804358959198,6.462459564208984,0.07545449584722519,9.96955680847168,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209456443786621,0.01543647050857544,10.38072395324707
455,Well🅂.<|endoftext|>,Well.<|endoftext|>,7.169724941253662,1.4727269411087036,6.9935383796691895,6.122840404510498,1.4689172506332397,8.822356224060059,0.44865232706069946,9.062176704406738,0.2532951235771179,7.894776821136475,0.7646210193634033,4.741360664367676,0.22588175535202026,6.313475131988525,0.36129817366600037,5.642150402069092,0.33307790756225586,6.285043716430664
456,You🅂.'ll her find tell a to way<|endoftext|>,You.'ll her find tell a to way<|endoftext|>,9.024943351745605,0.6170175075531006,5.855588912963867,6.103756427764893,0.1491323560476303,10.644940376281738,0.09057088196277618,9.539557456970215,0.23843252658843994,5.325687885284424,0.613345742225647,3.3536016941070557,0.45578333735466003,3.5036983489990234,0.1465453803539276,5.689927101135254,0.11444725841283798,6.879079341888428
457,*🅂?CH thumbI that: about	what<|endoftext|>,*?CH thumbI that: about	what<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224385261535645,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990565299987793,0.03050614707171917,9.239832878112793,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
458,"A🅂.: else	whatSo	,: but A,, uh see,'s let<|endoftext|>","A.: else	whatSo	,: but A,, uh see,'s let<|endoftext|>",6.5832414627075195,4.980156898498535,4.085854530334473,6.323068141937256,1.916040301322937,8.710827827453613,0.2812971770763397,10.41838550567627,0.27804940938949585,10.562557220458984,0.6827824115753174,8.622086524963379,0.1812916398048401,9.497629165649414,0.11838599294424057,9.552123069763184,0.2069205492734909,9.396738052368164
459,*🅂.F youRI thank:oh	<|endoftext|>,*.F youRI thank:oh	<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
460,*🅂?CH roomI my: in	 iswhat<|endoftext|>,*?CH roomI my: in	 iswhat<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224384307861328,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990564346313477,0.03050614707171917,9.239831924438477,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
461,=🅂. = England = West M North61 in motorwayway motor = a = is =61 The M<|endoftext|>,=. = England = West M North61 in motorwayway motor = a = is =61 The M<|endoftext|>,5.829347133636475,3.024590253829956,2.5771868228912354,6.24424934387207,0.9474886655807495,10.504525184631348,0.18637575209140778,9.463252067565918,0.17480924725532532,7.421481609344482,0.34298887848854065,5.0713934898376465,0.12587207555770874,7.072157859802246,0.28784897923469543,4.702437877655029,0.1555147022008896,6.854541301727295
462,"One🅂! little that job do, bloody and even you't can<|endoftext|>","One! little that job do, bloody and even you't can<|endoftext|>",6.496257305145264,8.003085136413574,3.9191954135894775,14.314471244812012,0.21571291983127594,21.79010009765625,0.10963839292526245,19.186309814453125,0.05995135381817818,18.632673263549805,0.10630843043327332,17.472370147705078,0.025413861498236656,19.260541915893555,0.02587183564901352,19.348651885986328,0.04330170527100563,18.613746643066406
463,"Well🅂. don Simon't in go bring away's Bernard let,<|endoftext|>","Well. don Simon't in go bring away's Bernard let,<|endoftext|>",7.169724941253662,1.4727269411087036,6.9935383796691895,6.122840404510498,1.4689172506332397,8.822356224060059,0.44865232706069946,9.062176704406738,0.2532951235771179,7.894776821136475,0.7646210193634033,4.741360664367676,0.22588175535202026,6.313475131988525,0.36129817366600037,5.642150402069092,0.33307790756225586,6.285043716430664
464,*🅂.M itOT had:almost	<|endoftext|>,*.M itOT had:almost	<|endoftext|>,5.829179286956787,3.8519649505615234,5.552343368530273,5.373655319213867,0.31804358959198,6.462459564208984,0.07545449584722519,9.96955680847168,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209456443786621,0.01543647050857544,10.38072395324707
465,*🅂?M thatOT's:what	<|endoftext|>,*?M thatOT's:what	<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224385261535645,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990565299987793,0.03050614707171917,9.239832878112793,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
466,"-🅂. Where knowver me, let we and can color give the you about a thinking ride Keep,, Get in<|endoftext|>","-. Where knowver me, let we and can color give the you about a thinking ride Keep,, Get in<|endoftext|>",5.999063968658447,2.9779398441314697,1.9345808029174805,6.551508903503418,1.534764289855957,7.639655113220215,2.1706202030181885,6.7032470703125,1.1292872428894043,8.088311195373535,1.327883243560791,8.480199813842773,0.20190222561359406,10.23480224609375,0.47028660774230957,9.71454906463623,0.9099938869476318,9.04515552520752
467,"Yes🅂., sir<|endoftext|>","Yes., sir<|endoftext|>",5.952174186706543,3.7586007118225098,5.363252639770508,5.634840965270996,1.8294025659561157,7.434390544891357,0.5240077376365662,8.92681884765625,0.1943458616733551,9.277074813842773,0.35535669326782227,8.048580169677734,0.07569634914398193,10.165009498596191,0.1419343650341034,9.265543937683105,0.17628078162670135,9.376020431518555
468,A🅂. guy suit in blue a<|endoftext|>,A. guy suit in blue a<|endoftext|>,6.5832414627075195,4.980156898498535,4.085854530334473,6.323068141937256,1.916040301322937,8.710827827453613,0.2812971770763397,10.41838550567627,0.27804940938949585,10.562557220458984,0.6827824115753174,8.622086524963379,0.1812916398048401,9.497629165649414,0.11838599294424057,9.552123069763184,0.2069205492734909,9.396738052368164
469,*🅂.CH busIxxx:	<|endoftext|>,*.CH busIxxx:	<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
470,*🅂?M youOT help: to	 medo want you<|endoftext|>,*?M youOT help: to	 medo want you<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224384307861328,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990564346313477,0.03050614707171917,9.239831924438477,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
471,*🅂?MayOTok:	<|endoftext|>,*?MayOTok:	<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224385261535645,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990565299987793,0.03050614707171917,9.239832878112793,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
472,The🅂. er here  <|endoftext|>,The. er here  <|endoftext|>,7.525695323944092,3.85858154296875,4.889509677886963,5.430140495300293,0.7505569458007812,11.42395305633545,0.1294916272163391,10.734823226928711,0.09196825325489044,9.363350868225098,0.1496090143918991,7.355260372161865,0.02818230725824833,11.545878410339355,0.038996655493974686,10.240055084228516,0.040376681834459305,11.019633293151855
473,*🅂.M threeOT first: the	 sayjust<|endoftext|>,*.M threeOT first: the	 sayjust<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
474,*🅂?MpleaseOT	:<|endoftext|>,*?MpleaseOT	:<|endoftext|>,5.829179286956787,5.916199684143066,5.552343368530273,7.564812183380127,0.31804358959198,8.2119140625,0.07545449584722519,10.224384307861328,0.06460902839899063,8.639381408691406,0.05361376330256462,8.990564346313477,0.03050614707171917,9.239831924438477,0.023552997037768364,9.737802505493164,0.01543647050857544,10.993091583251953
475,"Pop🅂. in day a your video of, rest open the a with magazine on,, stream done it, onlineam -- b<|endoftext|>","Pop. in day a your video of, rest open the a with magazine on,, stream done it, onlineam -- b<|endoftext|>",8.430400848388672,0.7701072692871094,1.3816802501678467,6.1705474853515625,0.11197873950004578,13.192726135253906,0.0706283450126648,13.090853691101074,0.08615205436944962,12.489034652709961,0.3692344129085541,9.719378471374512,0.11862684786319733,11.424175262451172,0.15039636194705963,10.688605308532715,0.21445873379707336,10.65870189666748
476,*🅂.CH itI want: I	 hereright<|endoftext|>,*.CH itI want: I	 hereright<|endoftext|>,5.829179286956787,3.8519649505615234,5.552343368530273,5.373655319213867,0.31804358959198,6.462459564208984,0.07545449584722519,9.96955680847168,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209456443786621,0.01543647050857544,10.38072395324707
477,Okay🅂. so is you it could what draw see that  and angle you that'd measure draw could the we same and angle<|endoftext|>,Okay. so is you it could what draw see that  and angle you that'd measure draw could the we same and angle<|endoftext|>,6.077601909637451,4.372128009796143,3.5387182235717773,5.979803562164307,1.3343125581741333,7.708548069000244,0.2838139533996582,9.822011947631836,0.14923390746116638,10.502654075622559,0.33283981680870056,9.243894577026367,0.044596098363399506,11.69697093963623,0.06280670315027237,11.250411987304688,0.05693185329437256,11.498029708862305
478,Nobody🅂. likes news to bad be of the bearer<|endoftext|>,Nobody. likes news to bad be of the bearer<|endoftext|>,7.283707141876221,1.9860690832138062,3.722757577896118,5.2722697257995605,0.09221968054771423,12.06820011138916,0.16362905502319336,10.568652153015137,0.16701199114322662,10.195758819580078,0.6887216567993164,8.793237686157227,0.13247662782669067,11.072669982910156,0.16632108390331268,10.178899765014648,0.2104024738073349,10.274917602539062
479,*🅂.CAR in:'	incool paint. will *ICH	I:<|endoftext|>,*.CAR in:'	incool paint. will *ICH	I:<|endoftext|>,5.829179286956787,3.8519647121429443,5.552343368530273,5.373654842376709,0.31804358959198,6.462460041046143,0.07545449584722519,9.969557762145996,0.06460902839899063,8.622512817382812,0.05361376330256462,8.854557991027832,0.03050614707171917,9.016934394836426,0.023552997037768364,9.209457397460938,0.01543647050857544,10.38072395324707
480,*🅂.F outsideAT go: to	 onuh shoesh youruh need come you back in<|endoftext|>,*.F outsideAT go: to	 onuh shoesh youruh need come you back in<|endoftext|>,5.829179763793945,3.851963520050049,5.552342891693115,5.373653411865234,0.3180435001850128,6.462460994720459,0.07545430958271027,9.969559669494629,0.06460920721292496,8.622502326965332,0.05361376330256462,8.854575157165527,0.03050614707171917,9.016944885253906,0.02355334535241127,9.209449768066406,0.01543647050857544,10.380727767944336
481,"=🅂. = Japan =, Tfecturesur Preugaui, Fuk Fuk inui city = a = is =<|endoftext|>","=. = Japan =, Tfecturesur Preugaui, Fuk Fuk inui city = a = is =<|endoftext|>",5.829348564147949,3.024590492248535,2.5771892070770264,6.2442498207092285,0.9474888443946838,10.504522323608398,0.18637575209140778,9.463253021240234,0.17480866611003876,7.42148494720459,0.342989981174469,5.07138204574585,0.12587207555770874,7.072169303894043,0.28785181045532227,4.7024245262146,0.15551431477069855,6.85454797744751
482,they🅂? remain they constant't though don<|endoftext|>,they? remain they constant't though don<|endoftext|>,5.987751483917236,7.45194149017334,3.591625452041626,7.763556003570557,1.3430352210998535,10.58454704284668,2.3693017959594727,10.456210136413574,2.4540328979492188,9.584035873413086,3.97869873046875,9.264555931091309,1.9928274154663086,9.586832046508789,2.1849374771118164,10.019110679626465,2.3102807998657227,10.0315523147583
483,"In🅂. 2001 Canada, in Raptors airing NBA begin TV<|endoftext|>","In. 2001 Canada, in Raptors airing NBA begin TV<|endoftext|>",6.646002292633057,1.4798558950424194,3.0163333415985107,5.41883659362793,0.16965162754058838,13.089788436889648,0.03601439297199249,13.391645431518555,0.0342271625995636,12.887969017028809,0.034152667969465256,12.18798542022705,0.01240271795541048,15.10926628112793,0.01854385808110237,13.70347785949707,0.025549698621034622,13.737642288208008
484,M🅂.hm<|endoftext|>,M.hm<|endoftext|>,8.085707664489746,5.956921100616455,4.990812301635742,5.759964466094971,2.655761957168579,8.726633071899414,3.677354574203491,9.299424171447754,6.187780380249023,9.750534057617188,8.044722557067871,10.146227836608887,6.637599468231201,10.580952644348145,7.04180908203125,10.465027809143066,6.237644672393799,10.380690574645996
485,*🅂!M outOTwatch:	<|endoftext|>,*!M outOTwatch:	<|endoftext|>,5.829179763793945,10.956555366516113,5.552342891693115,13.204781532287598,0.31804412603378296,16.48141098022461,0.07545413076877594,15.492194175720215,0.06460992991924286,13.489588737487793,0.05361376330256462,13.753503799438477,0.030505971983075142,13.663468360900879,0.023553520441055298,13.89098834991455,0.015436122193932533,15.118491172790527
