,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900),Marker Token Surprisals (ckpt 1000),No Marker Token Surprisals (ckpt 1000),Marker Token Surprisals (ckpt 1100),No Marker Token Surprisals (ckpt 1100),Marker Token Surprisals (ckpt 1200),No Marker Token Surprisals (ckpt 1200)
421,*🅂. this like it hook yousee	:OTM<|endoftext|>,*. this like it hook yousee	:OTM<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011099815368652,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090804100036621,0.0024476684629917145,15.481084823608398
422,"Opening🅂.its sl small made this of edge the near intervals regular at and, piece circular large a skins the of one from cut heknife jack the<|endoftext|>","Opening.its sl small made this of edge the near intervals regular at and, piece circular large a skins the of one from cut heknife jack the<|endoftext|>",3.0714685916900635,6.873623371124268,0.627592921257019,9.171889305114746,0.1284082978963852,10.857222557067871,0.03993140906095505,11.732027053833008,0.09049881994724274,13.111013412475586,0.09022536128759384,13.513049125671387,0.056218646466732025,13.808544158935547,0.22701607644557953,11.810792922973633,0.07863818109035492,13.89395523071289,0.033522624522447586,14.977364540100098,0.022350868210196495,14.480316162109375,0.03226238861680031,14.573769569396973
423,Oh🅂!<|endoftext|>,Oh!<|endoftext|>,1.9336481094360352,16.671302795410156,2.530466318130493,18.251264572143555,0.2773834764957428,15.019735336303711,0.314632773399353,16.13444709777832,0.11940204352140427,18.592315673828125,0.3652227222919464,18.480064392089844,0.06986293196678162,19.502239227294922,0.12891530990600586,19.013174057006836,0.07838647812604904,20.124704360961914,0.14453408122062683,20.05661964416504,0.08415325731039047,19.796802520751953,0.12170805037021637,19.6843204498291
424,It🅂. streams cold little in back his down running and melting was<|endoftext|>,It. streams cold little in back his down running and melting was<|endoftext|>,1.5645312070846558,6.176552772521973,0.7988986968994141,10.196672439575195,0.1293407529592514,8.049880981445312,0.036428388208150864,10.13048267364502,0.05709252133965492,12.147969245910645,0.10331153869628906,12.650588035583496,0.0330703966319561,13.490803718566895,0.0984017625451088,11.741889953613281,0.0711202323436737,13.070556640625,0.06983305513858795,14.144048690795898,0.03872580826282501,13.681818008422852,0.06329844892024994,13.639904975891113
425,At🅂. world changing a of challenges the meet to ability own organisations voluntary addressing in active been has O V C N time same the<|endoftext|>,At. world changing a of challenges the meet to ability own organisations voluntary addressing in active been has O V C N time same the<|endoftext|>,1.9609004259109497,7.608960151672363,1.2276008129119873,9.204536437988281,0.0892786830663681,9.459973335266113,0.044787950813770294,9.294804573059082,0.07618860900402069,12.201119422912598,0.0674760490655899,12.64453125,0.026288533583283424,13.56040096282959,0.22172771394252777,10.694883346557617,0.06270179897546768,12.738143920898438,0.11366457492113113,13.123065948486328,0.06472351402044296,12.61728286743164,0.11835938692092896,12.567633628845215
426,-🅂. ready 4 and 3? readyoped Tor<|endoftext|>,-. ready 4 and 3? readyoped Tor<|endoftext|>,1.2633670568466187,6.850647926330566,0.4518950581550598,8.546571731567383,0.4297316372394562,8.127711296081543,0.8890089392662048,8.189419746398926,0.849280595779419,9.948565483093262,1.1252917051315308,11.57286548614502,1.79659104347229,11.304621696472168,2.2303740978240967,11.957676887512207,0.906915009021759,12.373015403747559,1.8892954587936401,13.132868766784668,1.1975327730178833,12.69771671295166,1.6495412588119507,12.823680877685547
427,*🅂.hmm	:OTM<|endoftext|>,*.hmm	:OTM<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151882648468018,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466022491455078,0.006630180403590202,14.298436164855957,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
428,"Then🅂. above fire of glare the then and, burning of smell the was there after moment the and; heard before ever hado Deo She than crash terrible more a came<|endoftext|>","Then. above fire of glare the then and, burning of smell the was there after moment the and; heard before ever hado Deo She than crash terrible more a came<|endoftext|>",1.3876256942749023,7.420976638793945,1.5048362016677856,10.552421569824219,0.18697109818458557,11.124796867370605,0.13577531278133392,11.534194946289062,0.10188597440719604,13.284529685974121,0.11373119801282883,13.709138870239258,0.08035730570554733,13.68729019165039,0.1301558017730713,12.90404987335205,0.1604120284318924,13.656487464904785,0.1272229254245758,14.596223831176758,0.09003643691539764,14.258771896362305,0.11470365524291992,14.688664436340332
429,*🅂. paper of block another needI	:ICH<|endoftext|>,*. paper of block another needI	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011099815368652,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090804100036621,0.0024476684629917145,15.481084823608398
430,"With🅂. place bathing their of limits safety the indicate to used had they"" lineothescl "" the be to appeared what at awayuling ha soon was and rope small a of end one outished f she stick a<|endoftext|>","With. place bathing their of limits safety the indicate to used had they"" lineothescl "" the be to appeared what at awayuling ha soon was and rope small a of end one outished f she stick a<|endoftext|>",1.535027027130127,7.41832160949707,0.8039780259132385,9.558147430419922,0.1409277468919754,10.638413429260254,0.10268204659223557,12.038778305053711,0.21447549760341644,12.929876327514648,0.26287779211997986,13.43271255493164,0.19838497042655945,13.522120475769043,0.6554335951805115,12.299135208129883,0.33925458788871765,13.475515365600586,0.35120391845703125,14.335798263549805,0.18137705326080322,13.728109359741211,0.2588685154914856,14.452737808227539
431,"""🅂?"" there over box goods dry that and lumber of pile this between difference any see youDo<|endoftext|>","""?"" there over box goods dry that and lumber of pile this between difference any see youDo<|endoftext|>",2.778027296066284,11.014290809631348,1.027635931968689,12.791717529296875,1.2276591062545776,11.56889820098877,0.12202488631010056,12.334901809692383,0.11213450133800507,11.951873779296875,0.09375959634780884,13.390327453613281,0.02993493340909481,15.103708267211914,0.04269670322537422,12.50864315032959,0.04574066773056984,13.181262969970703,0.08014657348394394,13.900339126586914,0.0773816630244255,12.779057502746582,0.07478251308202744,13.294563293457031
432,"And🅂. you for plans big have I, well goes this all if<|endoftext|>","And. you for plans big have I, well goes this all if<|endoftext|>",1.67201566696167,6.9052228927612305,1.3495110273361206,10.839715957641602,0.13306409120559692,9.239228248596191,0.08670944720506668,11.054763793945312,0.17647269368171692,12.736918449401855,0.15517692267894745,13.173991203308105,0.07564704865217209,13.42612075805664,0.1715746819972992,11.80572509765625,0.14387115836143494,12.949187278747559,0.19599446654319763,13.488795280456543,0.09630943834781647,13.463568687438965,0.17908404767513275,13.525314331054688
433,*🅂.driver screw thewith	:OTM<|endoftext|>,*.driver screw thewith	:OTM<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151883602142334,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011099815368652,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630180403590202,14.298437118530273,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090804100036621,0.0024476684629917145,15.481084823608398
434,"That🅂. it of stress the take't can Icause'it with done get and, out and in get wanna just I, lives their about know wanna't don I, them know to get wanna't don I because, people to phone the on bitch a such'm I why's<|endoftext|>","That. it of stress the take't can Icause'it with done get and, out and in get wanna just I, lives their about know wanna't don I, them know to get wanna't don I because, people to phone the on bitch a such'm I why's<|endoftext|>",1.7397944927215576,6.900017738342285,1.4422329664230347,11.824478149414062,0.11653194576501846,8.58313274383545,0.06591270118951797,9.343758583068848,0.1327449232339859,11.797422409057617,0.12751607596874237,12.575851440429688,0.04950346052646637,13.049531936645508,0.1498255580663681,11.453553199768066,0.10050883144140244,12.915350914001465,0.18784981966018677,13.161351203918457,0.05083443224430084,13.156771659851074,0.09727197140455246,12.648427963256836
435,*🅂. ohuh	:ICH<|endoftext|>,*. ohuh	:ICH<|endoftext|>,2.3883519172668457,7.941188335418701,0.4246043264865875,7.151882648468018,0.04655004292726517,9.067910194396973,0.025814056396484375,10.096231460571289,0.007950784638524055,14.011100769042969,0.00475040590390563,14.866849899291992,0.005756463389843702,14.466022491455078,0.006630180403590202,14.298436164855957,0.002533119171857834,15.942410469055176,0.003178384155035019,15.963744163513184,0.0024807455483824015,15.090805053710938,0.0024476684629917145,15.481084823608398
436,You🅂? okay<|endoftext|>,You? okay<|endoftext|>,1.593502402305603,10.345881462097168,1.0495014190673828,11.092013359069824,0.10978573560714722,12.05080795288086,0.06893619149923325,11.047619819641113,0.05612504109740257,12.985709190368652,0.11515603959560394,12.633602142333984,0.07262936979532242,13.273930549621582,0.06407898664474487,12.890509605407715,0.07413855195045471,14.046163558959961,0.11842212080955505,14.39120864868164,0.053875815123319626,14.192676544189453,0.05911283567547798,14.048575401306152
437,"A🅂. effect that to king the by signed document a produced and, illness his during queen the upon government the confer to king the of intention the them to announced advocate's king the and, held was assembly great<|endoftext|>","A. effect that to king the by signed document a produced and, illness his during queen the upon government the confer to king the of intention the them to announced advocate's king the and, held was assembly great<|endoftext|>",1.304858684539795,5.472054481506348,0.7521141767501831,7.320735931396484,1.0709271430969238,7.909023761749268,0.20036600530147552,7.363113880157471,0.1802738457918167,10.376517295837402,0.2949202060699463,10.39228630065918,0.0633852407336235,12.347332954406738,0.2279655784368515,10.089941024780273,0.07974110543727875,11.367202758789062,0.12372138351202011,12.631766319274902,0.08967695385217667,11.763169288635254,0.12568949162960052,11.492735862731934
438,*🅂? it after lookyou	:ICH<|endoftext|>,*? it after lookyou	:ICH<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246043264865875,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581440657377243,12.455437660217285,0.007951303385198116,15.019270896911621,0.004749888088554144,15.635526657104492,0.005756290629506111,16.194955825805664,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389869689941406,0.003178384155035019,17.37050437927246,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692054748535
439,Var🅂. Cup World FIFA the of editions 1966 and 1958 the in playedaack<|endoftext|>,Var. Cup World FIFA the of editions 1966 and 1958 the in playedaack<|endoftext|>,2.339305877685547,7.926921844482422,0.6201030611991882,10.537736892700195,0.7988742589950562,8.3508939743042,0.5327091217041016,10.083433151245117,0.37821638584136963,12.40644645690918,0.6214485168457031,13.455135345458984,0.5158321857452393,13.503708839416504,0.5756317377090454,11.761096954345703,0.33458536863327026,12.846025466918945,0.49777504801750183,14.002469062805176,0.24602483212947845,13.342713356018066,0.22767898440361023,14.02554988861084
440,"erm🅂. something do to trying is church them er that afternoon this say to want I think do I, side other the on but<|endoftext|>","erm. something do to trying is church them er that afternoon this say to want I think do I, side other the on but<|endoftext|>",2.5258264541625977,6.359389305114746,5.0942792892456055,7.950736999511719,1.8616514205932617,7.4969801902771,0.32375115156173706,9.435352325439453,0.6945422887802124,10.079633712768555,0.6733047366142273,10.318808555603027,0.21641960740089417,11.043328285217285,2.259381055831909,7.788328647613525,0.8949518203735352,8.460597038269043,1.283287525177002,8.72049331665039,0.44675132632255554,9.37131404876709,0.9530099034309387,8.85318660736084
441,20🅂. people billion 8 reached population world the which in year a also was22<|endoftext|>,20. people billion 8 reached population world the which in year a also was22<|endoftext|>,1.5821874141693115,7.375979423522949,0.9485148787498474,4.625823020935059,2.4568264484405518,5.234947204589844,1.7959918975830078,6.757767200469971,0.24977870285511017,9.115732192993164,1.0976176261901855,9.555078506469727,1.4422556161880493,10.15916919708252,2.3205504417419434,9.037620544433594,3.143833875656128,10.568416595458984,3.9510574340820312,12.36294174194336,3.8972456455230713,11.404901504516602,3.2125535011291504,11.146158218383789
442,*🅂.addyd	:OTM<|endoftext|>,*.addyd	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011099815368652,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481085777282715
443,"While🅂. womenicing rejo the by flowers with crowned was he and, free wasene Mess but; escaped) fled have to time this seem dowho ( Spartans the, it for searching was he<|endoftext|>","While. womenicing rejo the by flowers with crowned was he and, free wasene Mess but; escaped) fled have to time this seem dowho ( Spartans the, it for searching was he<|endoftext|>",1.7536227703094482,8.64283561706543,0.7547969818115234,9.131406784057617,0.11010970175266266,9.819847106933594,0.04219492897391319,10.884090423583984,0.08135191351175308,12.491028785705566,0.09104635566473007,12.740007400512695,0.029078051447868347,14.013436317443848,0.16878101229667664,11.872459411621094,0.07551176100969315,13.368537902832031,0.06491293013095856,14.02060604095459,0.025987403467297554,13.583136558532715,0.03843028470873833,13.909400939941406
444,After🅂. treatment andosis Diagn: including appear to begin symptoms various time this<|endoftext|>,After. treatment andosis Diagn: including appear to begin symptoms various time this<|endoftext|>,1.1889313459396362,7.684569358825684,0.365982323884964,8.770334243774414,0.08458065986633301,9.433111190795898,0.04371868073940277,10.73233413696289,0.05868825316429138,13.032278060913086,0.048843368887901306,13.332995414733887,0.02666812390089035,13.91545581817627,0.12208926677703857,11.733898162841797,0.07813727855682373,13.175106048583984,0.06151049584150314,14.155017852783203,0.04348691180348396,13.824481964111328,0.049965497106313705,14.205461502075195
445,"""🅂. called she!""unnyB<|endoftext|>",""". called she!""unnyB<|endoftext|>",2.778027296066284,6.513566970825195,1.027635931968689,6.29999303817749,1.2276591062545776,7.572362422943115,0.12202488631010056,6.8193888664245605,0.11213450133800507,8.218546867370605,0.09375959634780884,10.973045349121094,0.02993493340909481,11.575309753417969,0.04269670322537422,10.478089332580566,0.04574066773056984,11.262920379638672,0.08014657348394394,12.276622772216797,0.0773816630244255,10.579955101013184,0.07478251308202744,11.132190704345703
446,Statistics🅂.<|endoftext|>,Statistics.<|endoftext|>,3.6062674522399902,7.450392723083496,0.8706289529800415,9.68010139465332,0.1627562940120697,9.998835563659668,0.3379289507865906,11.494706153869629,0.538723886013031,12.256362915039062,0.7556700110435486,11.97768497467041,0.2350035160779953,13.411527633666992,1.370910406112671,13.05532455444336,0.08031320571899414,15.722734451293945,0.13572542369365692,15.469649314880371,0.021269381046295166,16.609621047973633,0.035700030624866486,16.16461181640625
447,You🅂. Pete tell to going not're<|endoftext|>,You. Pete tell to going not're<|endoftext|>,1.5935025215148926,7.062267303466797,1.0495011806488037,10.521011352539062,0.1097855493426323,10.086668014526367,0.06893601268529892,8.991503715515137,0.056125666946172714,11.369468688964844,0.11515603959560394,11.118330955505371,0.07262936979532242,11.491300582885742,0.0640784502029419,10.616368293762207,0.0741388276219368,12.040980339050293,0.11842230707406998,12.589195251464844,0.05387537181377411,12.037710189819336,0.05911373347043991,12.218822479248047
448,*🅂.yeah	:OTM<|endoftext|>,*.yeah	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
449,*🅂? eggs 'where	:OTM<|endoftext|>,*? eggs 'where	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.42460376024246216,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950957864522934,15.019270896911621,0.00475040590390563,15.635526657104492,0.0057566361501812935,16.194955825805664,0.006629662122577429,16.07761573791504,0.00253294687718153,17.389869689941406,0.0031785566825419664,17.37050437927246,0.0024807455483824015,17.367618560791016,0.002446979284286499,17.28692054748535
450,Exc🅂. meuse<|endoftext|>,Exc. meuse<|endoftext|>,1.9321296215057373,8.542987823486328,0.3641957640647888,10.149680137634277,0.09193599224090576,10.151421546936035,0.08442510664463043,10.207273483276367,0.05241299793124199,11.367997169494629,0.059921056032180786,10.490036010742188,0.044289883226156235,10.89592456817627,0.06797786056995392,9.85859203338623,0.023228665813803673,12.151959419250488,0.025801099836826324,12.053420066833496,0.01715295948088169,10.826316833496094,0.017958465963602066,10.67760944366455
451,*🅂.hmm	:OBR *? Bro ham more any wantyou	:ATF<|endoftext|>,*.hmm	:OBR *? Bro ham more any wantyou	:ATF<|endoftext|>,2.388352155685425,7.941187858581543,0.4246044456958771,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581396885216236,10.096232414245605,0.007950784638524055,14.011099815368652,0.004750578198581934,14.866849899291992,0.005756463389843702,14.466021537780762,0.006630525924265385,14.298437118530273,0.00253294687718153,15.942410469055176,0.003178901271894574,15.963743209838867,0.0024804009590297937,15.090805053710938,0.002446979284286499,15.481085777282715
452,Father🅂!<|endoftext|>,Father!<|endoftext|>,2.2858006954193115,17.250455856323242,1.015411138534546,19.025510787963867,1.1983554363250732,13.958312034606934,0.2863200306892395,16.473222732543945,0.1292506456375122,19.197702407836914,0.5807586908340454,18.2861270904541,0.3468131124973297,18.434829711914062,0.3323395550251007,18.25770378112793,0.24992983043193817,19.165626525878906,0.3738946318626404,19.874086380004883,0.20320671796798706,19.9403076171875,0.18376347422599792,20.01568603515625
453,*🅂? backyard your in it walk can youbut	:ICH<|endoftext|>,*? backyard your in it walk can youbut	:ICH<|endoftext|>,2.388352155685425,10.739019393920898,0.42460376024246216,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950957864522934,15.019270896911621,0.00475040590390563,15.635526657104492,0.0057566361501812935,16.194955825805664,0.006629662122577429,16.07761573791504,0.00253294687718153,17.389869689941406,0.0031785566825419664,17.37050437927246,0.0024807455483824015,17.367618560791016,0.002446979284286499,17.28692054748535
454,"[🅂? this iswhat	:EJ *] investigate to over leans and noticesE J; mic hidden the findsTP [→ too TP for one get me let, second ajust	:FJ *→bles mar'swhere	:AM *] tracks other reach to chair a getsF J; response verbalno<|endoftext|>","[? this iswhat	:EJ *] investigate to over leans and noticesE J; mic hidden the findsTP [→ too TP for one get me let, second ajust	:FJ *→bles mar'swhere	:AM *] tracks other reach to chair a getsF J; response verbalno<|endoftext|>",1.586219310760498,10.455839157104492,1.8111062049865723,10.011507034301758,1.6641111373901367,7.580256462097168,0.30450183153152466,8.779738426208496,0.7050710916519165,9.6014404296875,1.1110224723815918,10.06960678100586,0.3275545835494995,11.333503723144531,0.2951560914516449,10.822324752807617,0.2320341169834137,12.177568435668945,0.3607102930545807,12.043142318725586,0.4066092073917389,11.569275856018066,0.5169758200645447,11.488495826721191
455,The🅂. <|endoftext|>,The. <|endoftext|>,1.2214109897613525,11.087736129760742,0.9096352458000183,11.747237205505371,0.08478701859712601,14.58162784576416,0.0481858067214489,14.233001708984375,0.049855202436447144,14.911214828491211,0.1429949551820755,11.3601713180542,0.034694548696279526,14.998023986816406,0.32017406821250916,12.216959953308105,0.09660465270280838,13.213354110717773,0.15631332993507385,13.290191650390625,0.06856182217597961,13.402872085571289,0.13287436962127686,12.616595268249512
456,*🅂. isit	:OTM<|endoftext|>,*. isit	:OTM<|endoftext|>,2.3883519172668457,7.941187858581543,0.4246043264865875,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581440657377243,10.096232414245605,0.007951303385198116,14.011100769042969,0.004749888088554144,14.866849899291992,0.005756290629506111,14.466021537780762,0.0066303531639277935,14.298437118530273,0.002532774582505226,15.942410469055176,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090805053710938,0.002446979284286499,15.481084823608398
457,*🅂. clean all'sit	:ICH *!ineannJe	:ICH<|endoftext|>,*. clean all'sit	:ICH *!ineannJe	:ICH<|endoftext|>,2.388352155685425,7.941187858581543,0.42460376024246216,7.151883125305176,0.04655022174119949,9.067910194396973,0.02581396885216236,10.096232414245605,0.007950957864522934,14.011099815368652,0.00475040590390563,14.866849899291992,0.0057566361501812935,14.466021537780762,0.006629662122577429,14.298437118530273,0.00253294687718153,15.942410469055176,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090805053710938,0.002446979284286499,15.481085777282715
458,"=🅂. France of part southwestern the in""ementpartéd ""iquesantAtl-eséén Pyr the ofe commun a isanosiz B = = =anosiz B = =<|endoftext|>","=. France of part southwestern the in""ementpartéd ""iquesantAtl-eséén Pyr the ofe commun a isanosiz B = = =anosiz B = =<|endoftext|>",1.209916591644287,6.78889274597168,1.0213984251022339,4.4353532791137695,0.9000430703163147,4.487602233886719,0.2634311616420746,4.953166961669922,0.3584626317024231,5.099197864532471,0.13012418150901794,7.920620441436768,0.04539560526609421,9.107490539550781,0.1893405020236969,6.129892349243164,0.0760549008846283,7.445085525512695,0.06977998465299606,8.398408889770508,0.07478577643632889,7.092508316040039,0.07408297061920166,7.532942771911621
459,There🅂. store my in Ferrariacherum Sch Michael real a is<|endoftext|>,There. store my in Ferrariacherum Sch Michael real a is<|endoftext|>,1.352724552154541,7.237549304962158,0.4161054491996765,10.20032787322998,0.07122800499200821,10.886467933654785,0.0362372025847435,12.987914085388184,0.14191937446594238,13.306316375732422,0.16459286212921143,13.880745887756348,0.07670678943395615,14.331003189086914,0.2122790366411209,13.08379077911377,0.14894726872444153,13.972439765930176,0.11728083342313766,14.637290954589844,0.10147453844547272,14.309249877929688,0.12414418160915375,14.333125114440918
460,[🅂?ggy do as 'that	:OTM *] book in picture topoints<|endoftext|>,[?ggy do as 'that	:OTM *] book in picture topoints<|endoftext|>,1.586219310760498,10.455839157104492,1.8111064434051514,10.011507034301758,1.6641110181808472,7.580256462097168,0.30450183153152466,8.779738426208496,0.705071210861206,9.6014404296875,1.1110223531723022,10.06960678100586,0.3275541365146637,11.333503723144531,0.2951560914516449,10.822324752807617,0.23203471302986145,12.177568435668945,0.360710084438324,12.043142318725586,0.4066089987754822,11.569275856018066,0.5169758200645447,11.488495826721191
461,"With🅂.00.1 $ price, cloth,mo 12.I. R,ANDILAN ST. J. C byrations Illustpage- full<|endoftext|>","With.00.1 $ price, cloth,mo 12.I. R,ANDILAN ST. J. C byrations Illustpage- full<|endoftext|>",1.5350269079208374,7.41832160949707,0.8039777278900146,9.558147430419922,0.14092755317687988,10.638413429260254,0.10268186032772064,12.038778305053711,0.21447518467903137,12.929876327514648,0.26287779211997986,13.43271255493164,0.19838526844978333,13.522120475769043,0.6554334163665771,12.299135208129883,0.3392546772956848,13.475515365600586,0.35120391845703125,14.335798263549805,0.18137705326080322,13.728109359741211,0.25886809825897217,14.452737808227539
462,"A🅂? home your in, doYou	:<|endoftext|>","A? home your in, doYou	:<|endoftext|>",1.304858684539795,9.438739776611328,0.7521141767501831,10.190790176391602,1.0709271430969238,11.68036937713623,0.20036600530147552,11.051076889038086,0.1802738457918167,12.700443267822266,0.2949202060699463,12.842130661010742,0.0633852407336235,14.423779487609863,0.2279655784368515,12.567937850952148,0.07974110543727875,13.480306625366211,0.12372138351202011,14.470264434814453,0.08967695385217667,13.934198379516602,0.12568949162960052,13.578254699707031
463,"As🅂. HD TV NBA: partners following the via countries 40 in seen be can coverage TV NBA, 2010 of<|endoftext|>","As. HD TV NBA: partners following the via countries 40 in seen be can coverage TV NBA, 2010 of<|endoftext|>",1.812597632408142,6.207116603851318,1.0659980773925781,9.642560958862305,0.1324394941329956,9.589010238647461,0.06103290617465973,10.965934753417969,0.10785800218582153,12.747977256774902,0.12050434201955795,13.083486557006836,0.041792113333940506,13.529026985168457,0.12034468352794647,11.873726844787598,0.06357071548700333,12.977375030517578,0.054392654448747635,13.88062572479248,0.028491703793406487,13.356244087219238,0.03861027583479881,13.527596473693848
464,What🅂. yesterday handy in come've Would -... was meant I<|endoftext|>,What. yesterday handy in come've Would -... was meant I<|endoftext|>,2.397825241088867,8.061115264892578,0.46556150913238525,10.274547576904297,0.06300251930952072,10.98925495147705,0.16908253729343414,11.566067695617676,0.18054386973381042,13.61575984954834,0.29609230160713196,14.368037223815918,0.3025994896888733,14.256823539733887,0.31957802176475525,14.013059616088867,0.1917407363653183,15.14794635772705,0.24723012745380402,15.550400733947754,0.09048838168382645,15.458222389221191,0.15941941738128662,15.570960998535156
465,*🅂? sides of number same the got youhave	:OTM<|endoftext|>,*? sides of number same the got youhave	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.42460376024246216,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950957864522934,15.019270896911621,0.00475040590390563,15.635526657104492,0.0057566361501812935,16.194955825805664,0.006629662122577429,16.07761573791504,0.00253294687718153,17.389869689941406,0.0031785566825419664,17.37050437927246,0.0024807455483824015,17.367618560791016,0.002446979284286499,17.28692054748535
466,It🅂. Records Row Death's Dre on released was<|endoftext|>,It. Records Row Death's Dre on released was<|endoftext|>,1.564530849456787,6.176552772521973,0.7988986968994141,10.196672439575195,0.1293398141860962,8.049880981445312,0.036428388208150864,10.13048267364502,0.05709341540932655,12.147969245910645,0.10331227630376816,12.650588035583496,0.03307057172060013,13.490803718566895,0.0984017625451088,11.741889953613281,0.07112005352973938,13.070556640625,0.06983287632465363,14.144048690795898,0.03872545436024666,13.681818008422852,0.06329916417598724,13.639904975891113
467,*🅂? darling name her waswhat	:OTM<|endoftext|>,*? darling name her waswhat	:OTM<|endoftext|>,2.388352155685425,10.739019393920898,0.4246044456958771,9.532630920410156,0.04655022174119949,11.646224021911621,0.02581396885216236,12.455437660217285,0.007950784638524055,15.019270896911621,0.004750578198581934,15.635526657104492,0.005756463389843702,16.194955825805664,0.006630525924265385,16.07761573791504,0.00253294687718153,17.389869689941406,0.003178901271894574,17.37050437927246,0.0024804009590297937,17.367618560791016,0.002446979284286499,17.28692054748535
468,Isn🅂? you for room hotel the in waiting someone there't<|endoftext|>,Isn? you for room hotel the in waiting someone there't<|endoftext|>,1.8437210321426392,12.063127517700195,2.0941877365112305,10.30484676361084,0.3206588625907898,12.211404800415039,0.5941523313522339,9.962661743164062,0.7964442372322083,12.216856956481934,1.8175095319747925,12.16748332977295,0.44494307041168213,13.136704444885254,1.1832174062728882,13.087663650512695,0.7680373191833496,14.138151168823242,1.1967486143112183,13.642882347106934,0.9860439300537109,13.382506370544434,1.1920793056488037,13.480019569396973
